# Time Magnitude Flag
6706.613242 3.166148 1
6706.613248 3.314045 1
6706.613255 3.116169 1
6706.613263 3.059644 1
6706.613296 3.084914 1
6706.613350 3.048256 1
6706.613351 3.049693 1
6706.613361 6.029720 0
6706.613381 4.610724 1
6706.613607 3.116094 1
6706.613707 3.114962 1
6706.613778 3.229230 1
6706.614002 3.449212 1
6706.614092 3.431248 1
6706.614137 3.382717 1
6706.614195 3.661748 1
6706.614215 3.232470 1
6706.614328 3.887796 1
6706.614347 3.294048 1
6706.614463 2.973563 1
6706.614520 3.039611 1
6706.614626 2.958734 1
6706.614814 3.483214 1
6706.614903 3.311516 1
6706.615019 4.043756 1
6706.615047 3.730850 1
6706.615132 3.795300 1
6706.615471 3.338198 1
6706.615600 3.940135 1
6706.615705 3.316365 1
6706.615790 3.355587 1
6706.615844 3.017932 1
6706.615848 3.786452 1
6706.615895 3.819266 1
6706.616161 3.053282 1
6706.616467 3.111963 1
6706.616768 3.338697 1
6706.616871 3.650913 1
6706.616913 3.095149 1
6706.616927 3.034163 1
6706.617135 3.236610 1
6706.617173 3.382151 1
6706.617235 3.407394 1
6706.617336 4.090833 1
6706.617392 3.460670 1
6706.617538 2.984874 1
6706.617656 4.337168 1
6706.617803 4.408784 1
6706.617999 3.446035 1
6706.618024 3.537299 1
6706.618300 3.627180 1
6706.618364 3.005067 1
6706.618405 3.203683 1
6706.618737 3.012915 1
6706.618774 3.582026 1
6706.618873 3.183993 1
6706.618896 2.955946 1
6706.619089 3.056254 1
6706.619218 3.048778 1
6706.619226 3.481095 1
6706.619382 3.118327 1
6706.619389 3.318984 1
6706.619419 3.733852 1
6706.619497 3.061603 1
6706.619535 3.031880 1
6706.619867 3.398360 1
6706.620109 3.357035 1
6706.620324 3.645585 1
6706.620342 4.498279 1
6706.620534 3.156310 1
6706.620548 3.086992 1
6706.620602 3.152175 1
6706.620786 3.877484 1
6706.620832 3.358418 1
6706.621000 5.367462 0
6706.621012 4.080106 1
6706.621203 3.156988 1
6706.621387 2.978623 1
6706.621411 3.541686 1
6706.621422 3.105726 1
6706.621594 3.692200 1
6706.621660 3.541707 1
6706.621687 3.868856 1
6706.621699 3.625155 1
6706.621727 3.520073 1
6706.621863 2.972896 1
6706.622068 3.500130 1
6706.622149 2.960271 1
6706.622215 3.619916 1
6706.622693 3.001262 1
6706.622783 3.206377 1
6706.623005 4.371445 1
6706.623094 3.393746 1
6706.623103 3.786272 1
6706.623151 3.393221 1
6706.623264 3.459393 1
6706.623330 3.441780 1
6706.623430 3.251141 1
6706.623476 3.989704 1
6706.623482 3.067757 1
6706.623494 4.135882 1
6706.623533 3.122755 1
6706.623536 3.363824 1
6706.623572 3.117362 1
6706.623586 3.308703 1
6706.623881 3.003936 1
6706.624175 3.067033 1
6706.624236 3.243745 1
6706.624264 3.014323 1
6706.624459 3.243096 1
6706.624459 3.258151 1
6706.624484 3.483414 1
6706.624615 3.726154 1
6706.624734 3.034817 1
6706.624846 3.103890 1
6706.624930 4.142356 1
6706.624947 3.097317 1
6706.624954 2.972441 1
6706.625150 3.708564 1
6706.625223 3.363837 1
6706.625279 3.713022 1
6706.625340 3.005563 1
6706.625524 3.573843 1
6706.625526 3.024291 1
6706.625577 3.222589 1
6706.625628 3.897525 1
6706.625675 3.340922 1
6706.625716 3.009592 1
6706.625806 2.961986 1
6706.625845 3.797806 1
6706.625901 3.971164 1
6706.625921 3.026197 1
6706.625960 3.358841 1
6706.626089 5.411671 0
6706.626172 3.155592 1
6706.627301 3.163837 1
6706.627494 3.226865 1
6706.627609 3.140936 1
6706.628442 3.062599 1
6706.628584 4.037598 1
6706.629216 3.165838 1
6706.629474 4.088309 1
6706.630257 3.962106 1
6706.630272 3.146558 1
6706.630545 3.006330 1
6706.630676 3.373562 1
6706.631002 3.030571 1
6706.631439 2.991000 1
6706.631674 3.607368 1
6706.631913 3.726121 1
6706.631980 3.179126 1
6706.632283 2.981948 1
6706.632741 3.124448 1
6706.632770 3.749560 1
6706.632953 3.304571 1
6706.633422 3.371762 1
6706.633593 3.206800 1
6706.633783 3.132945 1
6706.633899 3.098832 1
6706.634521 5.028362 0
6706.634742 3.586292 1
6706.635096 3.128929 1
6706.635242 3.184527 1
6706.635562 3.650836 1
6706.635995 2.971120 1
6706.636096 3.504793 1
6706.636234 3.399860 1
6706.636337 3.046688 1
6706.636630 3.196714 1
6706.636747 3.464417 1
6706.637064 3.332905 1
6706.637145 4.259011 0
6706.637247 3.622786 1
6706.637622 3.151752 1
6706.638208 3.145936 1
6706.638399 3.124360 1
6706.638676 3.349461 1
6706.639517 3.849175 1
6706.639710 2.952432 1
6706.639871 3.137915 1
6706.639986 3.576047 1
6706.640040 3.483870 1
6706.640376 3.122146 1
6706.640476 3.029565 1
6706.640529 3.248175 1
6706.640679 4.039689 1
6706.640720 3.000307 1
6706.640815 4.283236 0
6706.640828 3.182784 1
6706.640977 3.218122 1
6706.641017 3.114102 1
6706.641069 3.437573 1
6706.641195 3.467446 1
6706.641216 3.006273 1
6706.641220 3.162812 1
6706.641226 3.638216 1
6706.641228 2.962980 1
6706.641319 3.005108 1
6706.641357 3.339012 1
6706.641432 2.960130 1
6706.641469 3.181134 1
6706.641538 3.786301 1
6706.641709 3.004112 1
6706.641722 3.222268 1
6706.641747 3.650670 1
6706.641836 3.240282 1
6706.641863 3.180077 1
6706.641870 3.307095 1
6706.642024 2.991201 1
6706.642078 3.119083 1
6706.642113 3.579973 1
6706.642122 4.053771 1
6706.642143 3.291675 1
6706.642149 3.575092 1
6706.642193 3.178530 1
6706.642201 3.080190 1
6706.642203 3.128254 1
6706.642263 2.967224 1
6706.642332 3.339624 1
6706.642381 3.136792 1
6706.642394 3.959668 1
6706.642434 3.218605 1
6706.642499 3.122024 1
6706.642504 3.392232 1
6706.642512 3.078130 1
6706.642520 4.151595 1
6706.642541 3.603309 1
6706.642566 3.759661 1
6706.642575 3.491480 1
6706.642581 4.643817 0
6706.642860 3.488653 1
6706.642888 3.322649 1
6706.642914 2.973079 1
6706.643000 3.867355 1
6706.643031 3.242802 1
6706.643053 3.399852 1
6706.643071 3.768610 1
6706.643085 3.009892 1
6706.643112 3.268120 1
6706.643160 3.011372 1
6706.643254 3.252767 1
6706.643310 3.378406 1
6706.643392 3.654142 1
6706.643589 3.656983 1
6706.643606 3.202125 1
6706.643632 2.984279 1
6706.643640 3.678079 1
6706.643774 3.011769 1
6706.643797 3.120640 1
6706.643906 4.047288 1
6706.643980 3.630871 1
6706.644060 4.111230 1
6706.644066 2.974753 1
6706.644077 3.579079 1
6706.644078 3.538360 1
6706.644095 3.503433 1
6706.644109 3.312833 1
6706.644159 3.123249 1
6706.644176 2.966209 1
6706.644332 3.112111 1
6706.644370 3.039142 1
6706.644555 3.170672 1
6706.644730 3.219907 1
6706.644732 3.148501 1
6706.644769 3.494073 1
6706.644799 3.192250 1
6706.644842 2.971869 1
6706.644853 3.103090 1
6706.644936 3.138174 1
6706.644991 3.240403 1
6706.645034 3.219634 1
6706.645069 3.106275 1
6706.645114 2.996753 1
6706.645154 3.205838 1
6706.645161 3.615870 1
6706.645205 4.031869 1
6706.645205 3.048036 1
6706.645356 2.997109 1
6706.645362 3.199124 1
6706.645414 3.732029 1
6706.645485 3.228832 1
6706.645607 2.998915 1
6706.645626 3.234998 1
6706.645682 3.617102 1
6706.645796 2.975448 1
6706.645800 3.187696 1
6706.645886 3.240085 1
6706.645911 3.545262 1
6706.646013 4.121380 1
6706.646086 4.349542 1
6706.646092 3.332965 1
6706.646109 3.290945 1
6706.646121 3.361515 1
6706.646137 3.198737 1
6706.646141 3.169340 1
6706.646151 3.386837 1
6706.646183 3.523295 1
6706.646217 3.214429 1
6706.646273 3.583606 1
6706.646497 3.110318 1
6706.646541 2.961867 1
6706.646556 3.098875 1
6706.646603 5.218615 0
6706.646630 3.065625 1
6706.646633 3.188700 1
6706.646646 3.151195 1
6706.646680 3.367729 1
6706.646724 3.331857 1
6706.646743 3.049154 1
6706.646847 3.600061 1
6706.646948 3.391735 1
6706.647047 3.331600 1
6706.647049 3.159699 1
6706.647077 3.107155 1
6706.647147 4.544521 1
6706.647194 3.627301 1
6706.647216 2.959294 1
6706.647233 3.047905 1
6706.647259 3.391697 1
6706.647261 3.968465 1
6706.647292 3.338659 1
6706.647298 3.932804 1
6706.647304 2.953626 1
6706.647305 3.536056 1
6706.647310 3.236542 1
6706.647316 3.123126 1
6706.647373 3.017921 1
6706.647389 3.347863 1
6706.647426 3.791801 1
6706.647447 3.504270 1
6706.647557 3.142190 1
6706.647590 3.011756 1
6706.647649 3.004216 1
6706.647685 3.066061 1
6706.647693 2.988208 1
6706.647728 3.806290 1
6706.647760 3.071578 1
6706.647797 4.142699 1
6706.647813 3.039378 1
6706.647863 3.432169 1
6706.647874 3.653549 1
6706.647881 3.339399 1
6706.647886 3.124750 1
6706.647891 4.090901 1
6706.647913 2.987816 1
6706.648040 4.407388 1
6706.648051 3.045590 1
6706.648054 3.065595 1
6706.648126 3.106632 1
6706.648134 3.491078 1
6706.648149 2.951182 1
6706.648188 2.965220 1
6706.648225 3.074114 1
6706.648225 3.301518 1
6706.648350 3.318106 1
6706.648432 3.374317 1
6706.648455 3.451400 1
6706.648481 3.809549 1
6706.648503 3.253985 1
6706.648609 3.222732 1
6706.648702 3.053041 1
6706.648713 2.978647 1
6706.648795 4.371448 1
6706.648890 3.175027 1
6706.649008 3.375255 1
6706.649090 5.001160 0
6706.652816 5.160132 0
6706.652831 3.622906 1
6706.652860 3.112114 1
6706.652862 3.114101 1
6706.653093 3.895526 1
6706.653194 3.397484 1
6706.653241 3.195367 1
6706.653393 3.963604 1
6706.653399 3.724350 1
6706.653613 3.073484 1
6706.653836 3.411189 1
6706.653925 3.070667 1
6706.653934 3.433244 1
6706.654042 3.434946 1
6706.654077 3.046182 1
6706.654280 4.474969 1
6706.654459 3.016529 1
6706.654475 3.709178 1
6706.654542 3.156977 1
6706.654667 3.090507 1
6706.654922 3.637593 1
6706.655486 2.958159 1
6706.655610 2.986484 1
6706.655651 3.214940 1
6706.655726 4.573816 0
6706.655728 3.524156 1
6706.655838 3.486668 1
6706.656074 3.392790 1
6706.656259 3.405672 1
6706.656281 3.124246 1
6706.656610 3.941426 1
6706.656631 4.699384 0
6706.656649 3.169383 1
6706.656704 3.043605 1
6706.656726 3.024289 1
6706.656947 3.130146 1
6706.657231 2.979340 1
6706.657961 4.575061 0
6706.658061 3.531478 1
6706.658188 3.067840 1
6706.658235 3.021799 1
6706.658573 3.705246 1
6706.658648 4.378230 0
6706.658674 3.792591 1
6706.658762 3.348865 1
6706.658836 3.407520 1
6706.658889 3.108758 1
6706.658893 3.245296 1
6706.658992 3.043007 1
6706.659032 3.127464 1
6706.659285 2.953182 1
6706.659305 4.194018 1
6706.659310 3.930076 1
6706.659339 3.161199 1
6706.659351 3.094617 1
6706.659472 3.226929 1
6706.660109 4.023305 1
6706.660315 3.017449 1
6706.660575 3.727041 1
6706.660578 3.102761 1
6706.661288 3.053065 1
6706.661307 3.304925 1
6706.661318 3.534968 1
6706.661336 3.440552 1
6706.661341 3.020939 1
6706.661421 3.918269 1
6706.661553 3.341409 1
6706.661762 3.334333 1
6706.661770 3.568547 1
6706.661846 3.017936 1
6706.662342 3.207927 1
6706.662380 3.127653 1
6706.662525 3.221929 1
6706.662642 3.067753 1
6706.662671 3.104544 1
6706.662821 3.365667 1
6706.663123 3.062123 1
6706.663217 2.950395 1
6706.663497 3.937538 1
6706.664226 3.217987 1
6706.664307 3.318170 1
6706.664612 3.498079 1
6706.664740 3.024300 1
6706.665001 3.484882 1
6706.665106 3.930580 1
6706.665497 4.556390 0
6706.665559 3.599829 1
6706.665673 3.186916 1
6706.665680 3.271546 1
6706.665851 4.102486 1
6706.665858 3.582833 1
6706.665878 3.296703 1
6706.666187 3.424563 1
6706.666772 3.260978 1
6706.666879 3.603958 1
6706.667092 3.043007 1
6706.667163 3.094144 1
6706.667472 3.059263 1
6706.667490 2.971933 1
6706.667668 3.213327 1
6706.667857 3.134130 1
6706.667909 3.146409 1
6706.668030 3.537912 1
6706.668186 3.515248 1
6706.668257 4.320904 0
6706.668274 3.563236 1
6706.668320 3.568562 1
6706.668486 3.220864 1
6706.668570 3.103983 1
6706.668577 3.144065 1
6706.668715 4.352072 0
6706.668928 3.228509 1
6706.669018 3.223622 1
6706.669047 3.004371 1
6706.669175 3.204492 1
6706.669340 3.049110 1
6706.669418 2.972576 1
6706.669455 3.281050 1
6706.669460 3.276325 1
6706.669486 3.067141 1
6706.669578 3.196806 1
6706.669608 3.027654 1
6706.669704 3.089956 1
6706.669713 3.409140 1
6706.669817 3.119744 1
6706.669883 3.602166 1
6706.669916 3.122838 1
6706.670100 3.522504 1
6706.670122 3.418817 1
6706.670128 3.102434 1
6706.670185 3.913709 1
6706.670298 2.999238 1
6706.670331 3.086522 1
6706.670360 4.044528 1
6706.670394 4.029034 1
6706.670588 3.080369 1
6706.671187 3.379852 1
6706.671339 4.140834 1
6706.671341 3.124355 1
6706.671376 3.654326 1
6706.671409 3.573848 1
6706.671423 2.961584 1
6706.671450 3.670082 1
6706.671480 3.631573 1
6706.671559 3.787038 1
6706.671563 3.008608 1
6706.671620 3.594715 1
6706.671658 3.061454 1
6706.671661 3.159715 1
6706.671840 4.012829 1
6706.671916 2.968555 1
6706.672057 3.748992 1
6706.672096 3.239914 1
6706.672253 4.546205 0
6706.672340 3.487085 1
6706.672389 3.191825 1
6706.672450 3.497340 1
6706.672514 3.595767 1
6706.672533 3.591765 1
6706.672623 3.140365 1
6706.672659 3.949358 1
6706.672852 3.050812 1
6706.672889 3.546526 1
6706.673221 3.132724 1
6706.673235 3.228900 1
6706.673297 2.974149 1
6706.673634 3.179516 1
6706.673695 3.256759 1
6706.673873 3.119049 1
6706.674193 3.159030 1
6706.674274 4.930119 0
6706.674661 3.207908 1
6706.674807 3.228637 1
6706.674835 3.002649 1
6706.674889 3.226962 1
6706.675337 3.312945 1
6706.675466 3.768268 1
6706.675762 3.441643 1
6706.675899 3.071260 1
6706.675928 3.514099 1
6706.675929 4.014101 1
6706.676021 3.058060 1
6706.676086 4.851607 1
6706.676261 3.332593 1
6706.676473 3.048171 1
6706.676568 3.037771 1
6706.676778 3.631081 1
6706.677022 3.382277 1
6706.677087 2.997528 1
6706.677352 3.514977 1
6706.677471 2.956572 1
6706.678065 3.573855 1
6706.678158 3.641352 1
6706.678413 4.202086 0
6706.678506 3.273968 1
6706.678700 3.145908 1
6706.679143 3.621964 1
6706.679167 3.108619 1
6706.679244 3.102069 1
6706.679247 3.421403 1
6706.679499 3.394465 1
6706.679578 3.377663 1
6706.679579 3.070612 1
6706.679733 4.195617 0
6706.680034 2.982391 1
6706.680072 3.005531 1
6706.680236 3.020545 1
6706.680432 3.021186 1
6706.680587 3.114826 1
6706.680873 3.728601 1
6706.681301 3.597660 1
6706.681689 3.438769 1
6706.681691 3.246342 1
6706.681704 5.192382 0
6706.681796 3.351928 1
6706.681869 3.017676 1
6706.682578 4.043800 1
6706.682582 3.110034 1
6706.683081 3.039286 1
6706.683152 3.133438 1
6706.683428 2.969815 1
6706.683905 3.234427 1
6706.684210 3.367073 1
6706.684254 4.014741 1
6706.684608 4.230231 1
6706.684642 3.543664 1
6706.684662 3.175257 1
6706.684866 4.863473 0
6706.685079 3.622783 1
6706.685456 3.228776 1
6706.685470 4.016685 1
6706.685544 3.847036 1
6706.685551 2.977712 1
6706.685703 3.109072 1
6706.685844 3.008053 1
6706.686193 3.194898 1
6706.686451 3.289846 1
6706.686497 3.430596 1
6706.686574 3.330398 1
6706.686703 3.012363 1
6706.686739 3.536293 1
6706.686741 3.332916 1
6706.687185 3.286916 1
6706.687194 3.196622 1
6706.687255 3.009587 1
6706.687675 3.563402 1
6706.687752 3.016052 1
6706.687760 3.228721 1
6706.687845 3.024731 1
6706.687846 3.512491 1
6706.687859 2.966731 1
6706.687884 3.129624 1
6706.687997 3.431355 1
6706.688011 3.302052 1
6706.688312 3.182457 1
6706.688377 3.186253 1
6706.688616 3.150013 1
6706.688640 3.951576 0
6706.688698 3.823538 1
6706.688701 3.050291 1
6706.688844 3.596927 1
6706.689093 3.248168 1
6706.689115 3.065763 1
6706.689262 3.375463 1
6706.689702 3.359252 1
6706.689702 2.998860 1
6706.689788 2.970306 1
6706.689792 4.123477 1
6706.689823 3.773840 1
6706.689858 3.180959 1
6706.690109 3.686819 1
6706.690202 3.609649 1
6706.690396 3.277735 1
6706.690500 3.397606 1
6706.690544 3.228257 1
6706.690656 3.184242 1
6706.690715 3.010299 1
6706.690837 3.265264 1
6706.691012 4.747673 0
6706.691249 3.004362 1
6706.691249 3.032144 1
6706.691591 3.223448 1
6706.691757 3.700490 1
6706.691929 2.974251 1
6706.691961 4.597946 0
6706.691969 3.032641 1
6706.691973 3.749589 1
6706.692111 3.314352 1
6706.692199 3.019600 1
6706.692379 3.275758 1
6706.692419 2.978781 1
6706.692707 3.006054 1
6706.692954 3.346154 1
6706.692978 3.049617 1
6706.693004 2.956577 1
6706.693155 3.380804 1
6706.693160 3.411840 1
6706.693423 4.014797 1
6706.693599 3.638505 1
6706.693771 3.027292 1
6706.693803 3.343422 1
6706.693890 3.078415 1
6706.693985 3.557192 1
6706.694053 3.083903 1
6706.694099 3.087831 1
6706.694263 3.713110 1
6706.694642 3.434182 1
6706.694738 4.410161 0
6706.695084 3.465152 1
6706.695271 3.681316 1
6706.695437 3.083956 1
6706.695477 3.017611 1
6706.695511 3.129677 1
6706.695556 3.051115 1
6706.695603 4.093055 0
6706.695636 4.053370 1
6706.695796 3.090483 1
6706.695857 3.001975 1
6706.695937 2.999265 1
6706.695998 3.006602 1
6706.696026 3.319152 1
6706.696370 2.968912 1
6706.696418 3.214642 1
6706.696476 3.368325 1
6706.696491 3.403388 1
6706.696688 3.319645 1
6706.696806 3.117800 1
6706.696851 4.286621 0
6706.697958 3.657364 1
6706.698166 2.998869 1
6706.698490 3.664457 1
6706.698823 3.982896 1
6706.699154 3.011121 1
6706.699276 3.427508 1
6706.699470 3.019237 1
6706.699644 4.760973 0
6706.699970 3.495921 1
6706.700781 3.075905 1
6706.700803 3.057615 1
6706.700826 2.950329 1
6706.700879 3.305177 1
6706.700997 3.204899 1
6706.701147 4.209092 0
6706.701758 3.189110 1
6706.701808 4.642679 0
6706.702022 2.989625 1
6706.702112 3.708572 1
6706.702444 3.938303 1
6706.702492 3.756539 1
6706.702537 3.604403 1
6706.703178 3.083903 1
6706.703210 2.961962 1
6706.703643 3.204311 1
6706.704293 3.745563 1
6706.704356 3.092122 1
6706.705020 3.504366 1
6706.705495 3.029569 1
6706.705914 3.067418 1
6706.706168 3.566823 1
6706.706258 3.322036 1
6706.706373 2.998753 1
6706.706920 3.138474 1
6706.707237 2.958377 1
6706.707245 3.515113 1
6706.707807 3.233089 1
6706.708052 4.488008 0
6706.708338 3.277665 1
6706.709099 2.951222 1
6706.709134 3.185192 1
6706.709181 3.289761 1
6706.709294 3.129636 1
6706.709528 4.120903 1
6706.709628 3.039512 1
6706.709735 2.969021 1
6706.710057 2.974760 1
6706.710119 3.006800 1
6706.710154 3.569232 1
6706.710262 3.074947 1
6706.710415 3.239605 1
6706.710434 3.339580 1
6706.710597 3.106759 1
6706.710770 3.166868 1
6706.710979 2.989379 1
6706.711338 3.089833 1
6706.711923 3.052957 1
6706.712535 3.829969 1
6706.712961 2.989064 1
6706.713177 5.010448 0
6706.713458 2.997374 1
6706.713766 3.330925 1
6706.714072 3.018098 1
6706.714189 3.386269 1
6706.714200 3.108752 1
6706.714754 3.102822 1
6706.715070 3.610791 1
6706.715258 3.029641 1
6706.715425 3.114912 1
6706.715478 3.033271 1
6706.715646 3.462230 1
6706.716264 3.405979 1
6706.716558 3.153191 1
6706.716564 3.344233 1
6706.716976 3.934457 1
6706.717451 3.111968 1
6706.717727 3.257919 1
6706.718209 3.408497 1
6706.718488 2.989932 1
6706.718605 3.084453 1
6706.718827 3.951700 1
6706.719230 3.735049 1
6706.719322 3.519532 1
6706.719511 2.999892 1
6706.720097 3.286111 1
6706.720506 3.292707 1
6706.721029 3.041626 1
6706.721242 3.289778 1
6706.721378 3.061232 1
6706.721449 3.093091 1
6706.721587 3.275817 1
6706.721645 4.327160 0
6706.724698 5.080085 0
6706.724786 3.495547 1
6706.725024 3.233750 1
6706.725577 3.341974 1
6706.725747 3.440334 1
6706.725753 3.010679 1
6706.725788 3.011733 1
6706.726456 3.114972 1
6706.726820 3.049978 1
6706.726879 3.404774 1
6706.726974 3.104646 1
6706.726975 3.924838 1
6706.727141 3.144804 1
6706.727525 2.966223 1
6706.727548 3.263696 1
6706.728009 3.797632 1
6706.728018 3.291649 1
6706.728140 3.082174 1
6706.728616 3.671823 1
6706.728702 3.584177 1
6706.728813 2.969863 1
6706.729435 3.081620 1
6706.729940 3.085294 1
6706.730043 4.739310 0
6706.732573 4.053060 0
6706.733284 3.301388 1
6706.733679 2.960698 1
6706.733830 3.446060 1
6706.733842 3.462685 1
6706.734710 3.035041 1
6706.734894 3.541239 1
6706.735820 3.392369 1
6706.736752 3.312665 1
6706.737782 5.245033 0
6706.738758 3.027222 1
6706.739075 3.495191 1
6706.739489 3.186315 1
6706.739547 4.237846 0
6706.741345 3.129632 1
6706.741458 3.950324 0
6706.741687 2.966798 1
6706.741772 2.979114 1
6706.741959 3.640094 1
6706.742196 3.082067 1
6706.742406 3.661032 1
6706.742880 2.978625 1
6706.742932 4.119083 0
6706.742995 3.293233 1
6706.743179 3.048245 1
6706.743275 3.345902 1
6706.743339 3.961401 1
6706.743395 3.017932 1
6706.743428 3.041801 1
6706.743565 3.277947 1
6706.743693 3.644679 1
6706.743829 2.955628 1
6706.744056 3.171890 1
6706.744683 3.629338 1
6706.744734 3.252773 1
6706.745295 3.080150 1
6706.745512 2.963048 1
6706.745824 3.661174 1
6706.746133 3.206868 1
6706.746134 3.344644 1
6706.746156 3.094822 1
6706.746410 4.151698 0
6706.746427 3.567560 1
6706.746549 3.784706 1
6706.746568 3.549276 1
6706.746731 3.090821 1
6706.746843 2.968401 1
6706.746965 3.091446 1
6706.746967 2.975666 1
6706.747158 3.929856 1
6706.747253 3.560557 1
6706.747391 3.010217 1
6706.747485 3.165162 1
6706.747742 3.048353 1
6706.747848 4.312062 0
6706.748077 3.088714 1
6706.748405 3.262320 1
6706.748525 3.154283 1
6706.748803 3.093552 1
6706.748974 3.730794 1
6706.749133 3.237623 1
6706.749676 3.846582 1
6706.749962 3.520396 1
6706.750044 2.974910 1
6706.750091 3.006784 1
6706.750145 3.252511 1
6706.751385 3.144147 1
6706.751631 3.513498 1
6706.751804 4.941922 0
6706.751908 3.020693 1
6706.752119 3.531403 1
6706.752239 3.264957 1
6706.752308 3.465254 1
6706.752529 3.607271 1
6706.752621 2.990799 1
6706.752738 3.009818 1
6706.752818 3.065625 1
6706.752833 4.101119 0
6706.754270 4.033557 0
6706.761321 4.269983 0
6706.763373 3.978253 0
6706.763497 3.878840 1
6706.763497 3.121740 1
6706.763619 3.254102 1
6706.763869 3.271162 1
6706.764044 3.470847 1
6706.764072 3.804960 1
6706.764166 3.511246 1
6706.764309 3.139646 1
6706.764675 3.099129 1
6706.764684 3.760747 1
6706.765149 3.007616 1
6706.765153 3.406448 1
6706.765167 3.137445 1
6706.765186 3.392822 1
6706.765271 3.812047 1
6706.765288 3.042375 1
6706.765321 3.375527 1
6706.765423 3.554625 1
6706.765429 3.339400 1
6706.765483 3.087064 1
6706.765686 3.453201 1
6706.765922 3.329547 1
6706.766174 3.009307 1
6706.766243 3.103622 1
6706.766252 3.027251 1
6706.766272 3.908139 1
6706.766311 3.161878 1
6706.766311 3.753157 1
6706.766316 3.227924 1
6706.766428 5.014159 0
6706.766669 3.125701 1
6706.771841 3.285363 1
6706.777158 3.318313 1
6706.777581 3.851157 1
6706.778358 3.368782 1
6706.778397 3.205235 1
6706.779900 3.074655 1
6706.780001 4.092638 0
6706.782043 2.964217 1
6706.782490 3.069667 1
6706.784488 3.658060 1
6706.787688 3.955196 0
6706.788088 3.006606 1
6706.789567 3.007343 1
6706.789996 3.578616 1
6706.790452 3.009267 1
6706.790586 2.987818 1
6706.790911 3.103343 1
6706.791205 4.094719 0
6706.791895 3.157682 1
6706.792921 3.109349 1
6706.793425 3.287631 1
6706.793504 3.686479 1
6706.793548 3.403787 1
6706.793631 3.092543 1
6706.793802 3.143871 1
6706.794240 3.137927 1
6706.794496 3.153873 1
6706.794517 3.628747 1
6706.794772 3.471723 1
6706.794968 4.167052 0
6706.795083 3.487781 1
6706.795238 3.731036 1
6706.795638 3.121793 1
6706.796778 3.072013 1
6706.797914 3.530124 1
6706.798016 3.435662 1
6706.798253 3.358367 1
6706.798352 3.427684 1
6706.799307 5.962253 0
6706.799365 2.974207 1
6706.799570 3.245314 1
6706.800280 3.126014 1
6706.800713 3.812040 1
6706.800799 3.405661 1
6706.801486 3.981917 1
6706.801630 3.263379 1
6706.802315 2.986120 1
6706.803276 3.912895 1
6706.804556 2.978141 1
6706.806326 3.294819 1
6706.808176 3.040503 1
6706.808246 3.026546 1
6706.808728 3.398725 1
6706.808729 3.284391 1
6706.808838 3.269325 1
6706.809455 3.512916 1
6706.809559 3.261268 1
6706.809622 4.243837 0
6706.811519 4.496199 0
6706.814781 4.704950 0
6706.820230 4.830786 0
6706.820240 3.338810 1
6706.820249 2.983004 1
6706.820435 3.113776 1
6706.820496 3.897017 1
6706.820573 3.085716 1
6706.820615 3.241079 1
6706.820645 3.980581 1
6706.820860 3.380004 1
6706.820874 3.951688 1
6706.821124 3.895962 1
6706.821130 3.663246 1
6706.821274 3.399812 1
6706.821439 3.287867 1
6706.821489 3.470014 1
6706.821638 3.065850 1
6706.821719 3.132629 1
6706.821826 2.960197 1
6706.821831 3.209935 1
6706.821936 3.082702 1
6706.822049 3.064843 1
6706.822104 3.018735 1
6706.822175 3.063571 1
6706.822199 3.253334 1
6706.822244 3.179167 1
6706.822378 3.619995 1
6706.822394 3.036345 1
6706.822407 2.995823 1
6706.822432 3.013948 1
6706.822497 3.126601 1
6706.822564 3.269889 1
6706.822808 3.116140 1
6706.822854 2.978293 1
6706.822971 3.231460 1
6706.823019 3.898183 1
6706.823083 4.285612 0
6706.828021 4.724840 0
6706.834615 4.116996 0
6706.834885 3.457219 1
6706.834949 3.650578 1
6706.835053 2.979080 1
6706.835187 3.061681 1
6706.835326 3.958972 1
6706.835332 3.087404 1
6706.835861 3.195585 1
6706.835863 2.955611 1
6706.835866 3.451485 1
6706.835948 3.810719 1
6706.836404 3.890643 1
6706.836461 3.851671 1
6706.836554 4.217633 0
6706.837276 3.426864 1
6706.837676 4.051050 0
6706.837733 3.089908 1
6706.837783 3.001122 1
6706.837848 3.102813 1
6706.837873 3.334747 1
6706.837903 3.287766 1
6706.837909 3.296659 1
6706.838096 3.115545 1
6706.838129 2.998759 1
6706.838240 3.490436 1
6706.838452 3.302985 1
6706.838453 3.149234 1
6706.838555 3.380711 1
6706.838577 3.339603 1
6706.838750 2.967568 1
6706.838764 2.979201 1
6706.838796 3.040332 1
6706.838848 3.044693 1
6706.838888 3.067456 1
6706.839030 2.989057 1
6706.839073 3.251046 1
6706.839190 3.248131 1
6706.839212 2.984490 1
6706.839274 3.335255 1
6706.839462 3.228857 1
6706.839617 4.201553 0
6706.839808 2.959211 1
6706.839989 3.213396 1
6706.841622 4.766941 0
6706.841679 3.183391 1
6706.841694 3.429925 1
6706.841703 3.004214 1
6706.841824 3.772132 1
6706.842127 3.932839 1
6706.842181 3.785220 1
6706.842320 3.027876 1
6706.842391 3.588969 1
6706.842473 3.087576 1
6706.842549 3.298894 1
6706.842604 3.106588 1
6706.842680 2.971693 1
6706.842816 3.031410 1
